competitor,chroma_subsampling,quality,metric,images,jpegli_mean_distortion,competitor_mean_distortion,distortion_ratio
apple_imageio,422,50,butteraugli,30,4.697849074900,4.678411809667,0.995862518
apple_imageio,422,50,cvvdp_jod,30,0.264159679400,0.248411750700,0.940384813
apple_imageio,422,50,dists,30,0.098938328067,0.094061583400,0.950709247
apple_imageio,422,55,ssimulacra2,30,37.149281298867,36.779073961967,0.990034603
apple_imageio,422,55,butteraugli,30,4.483249115967,4.473958007467,0.997927595
apple_imageio,422,55,cvvdp_jod,30,0.238921483300,0.226287778167,0.947121937
apple_imageio,422,55,dists,30,0.093700708933,0.088986450533,0.949688125
apple_imageio,422,60,ssimulacra2,30,34.729723435300,34.182431733800,0.984241403
apple_imageio,422,60,butteraugli,30,4.207262420600,4.212279121033,1.001192391
apple_imageio,422,60,cvvdp_jod,30,0.211741511067,0.199949487000,0.944309342
apple_imageio,422,60,dists,30,0.087362823933,0.082566422267,0.945097909
apple_imageio,422,65,ssimulacra2,30,32.735587655600,32.456717773567,0.991481140
apple_imageio,422,65,butteraugli,30,3.986184851333,3.988355294867,1.000544491
apple_imageio,422,65,cvvdp_jod,30,0.189647865300,0.181179904900,0.955349034
apple_imageio,422,65,dists,30,0.081685608667,0.077051234333,0.943265718
apple_imageio,422,70,ssimulacra2,30,30.175160760900,30.398100054067,1.007388173
apple_imageio,422,70,butteraugli,30,3.638186740900,3.614495062867,0.993488053
apple_imageio,422,70,cvvdp_jod,30,0.165039698300,0.159612592067,0.967116359
apple_imageio,422,70,dists,30,0.074437930200,0.070134242467,0.942184210
apple_imageio,422,75,ssimulacra2,30,27.774883867767,28.124657115433,1.012593149
apple_imageio,422,75,butteraugli,30,3.392988173133,3.368573602067,0.992804404
apple_imageio,422,75,cvvdp_jod,30,0.143381977033,0.140090433700,0.977043535
apple_imageio,422,75,dists,30,0.067395826100,0.063250595300,0.938494250
apple_imageio,422,80,ssimulacra2,30,24.899051465633,25.362325209000,1.018606080
apple_imageio,422,80,butteraugli,30,3.059548322367,3.047009869500,0.995901861
apple_imageio,422,80,cvvdp_jod,30,0.121753660833,0.121568584467,0.998479911
apple_imageio,422,80,dists,30,0.059559965167,0.055216439567,0.927073067
apple_imageio,422,85,ssimulacra2,30,21.662379927633,22.290815745900,1.029010470
apple_imageio,422,85,butteraugli,30,2.740864296733,2.748665551300,1.002846275
apple_imageio,422,85,cvvdp_jod,30,0.098235448200,0.099279467267,1.010627722
apple_imageio,422,85,dists,30,0.049290196167,0.045034831700,0.913667123
apple_imageio,422,90,ssimulacra2,30,17.579207682067,18.429489450467,1.048368606
apple_imageio,422,90,butteraugli,30,2.426438395133,2.456469794133,1.012376741
apple_imageio,422,90,cvvdp_jod,30,0.069505405367,0.072115929867,1.037558582
apple_imageio,422,90,dists,30,0.035112627367,0.031277910833,0.890788106
apple_imageio,422,95,ssimulacra2,30,12.835183725467,13.805354094967,1.075586793
apple_imageio,422,95,butteraugli,30,2.029605495933,2.083750794433,1.026677745
apple_imageio,422,95,cvvdp_jod,30,0.039861869867,0.042684586867,1.070812458
apple_imageio,422,95,dists,30,0.018055665467,0.015641814400,0.866310601
apple_imageio,422,100,ssimulacra2,30,8.774294577933,9.438281069333,1.075674060
apple_imageio,422,100,butteraugli,30,1.804388347767,1.899895000967,1.052930209
apple_imageio,422,100,cvvdp_jod,30,0.011824989333,0.014390881900,1.216988996
apple_imageio,422,100,dists,30,0.002237723333,0.002736230600,1.222774308
apple_imageio,420,25,ssimulacra2,30,50.541978624033,50.285249189100,0.994920471
apple_imageio,420,25,butteraugli,30,5.864716084700,5.767717361500,0.983460628
apple_imageio,420,25,cvvdp_jod,30,0.491302808100,0.460199133533,0.936691437
apple_imageio,420,25,dists,30,0.139389057833,0.132780116800,0.952586371
apple_imageio,420,30,ssimulacra2,30,47.298470092033,46.956662808633,0.992773397
apple_imageio,420,30,butteraugli,30,5.481221421533,5.387067969700,0.982822542
apple_imageio,420,30,cvvdp_jod,30,0.433896414467,0.405144532533,0.933735608
apple_imageio,420,30,dists,30,0.130272829633,0.123407210900,0.947298153
apple_imageio,420,35,ssimulacra2,30,45.534827943933,45.149267043233,0.991532615
apple_imageio,420,35,butteraugli,30,5.355860900900,5.266738875733,0.983359907
apple_imageio,420,35,cvvdp_jod,30,0.400505542800,0.371108976933,0.926601351
apple_imageio,420,35,dists,30,0.124843498167,0.118169522200,0.946541261
apple_imageio,420,40,ssimulacra2,30,43.377933613133,43.376071636900,0.999957075
apple_imageio,420,40,butteraugli,30,5.283287700100,5.185222069400,0.981438522
apple_imageio,420,40,cvvdp_jod,30,0.370021311433,0.344605509567,0.931312600
apple_imageio,420,40,dists,30,0.119632319633,0.113378532700,0.947724938
apple_imageio,420,45,ssimulacra2,30,41.505429759000,41.553520064967,1.001158651
apple_imageio,420,45,butteraugli,30,5.005716689500,4.953916541667,0.989651802
apple_imageio,420,45,cvvdp_jod,30,0.340131759667,0.316367657933,0.930132659
apple_imageio,420,45,dists,30,0.114604729367,0.108462951533,0.946409037
apple_imageio,420,50,ssimulacra2,30,39.829088019667,39.783520978033,0.998855936
apple_imageio,420,50,butteraugli,30,4.692182827067,4.653875319133,0.991835888
apple_imageio,420,50,cvvdp_jod,30,0.311621284500,0.290093421933,0.930916585
apple_imageio,420,50,dists,30,0.109618614033,0.103565128667,0.944776848
apple_imageio,420,55,ssimulacra2,30,37.502023110667,37.590121885933,1.002349174
apple_imageio,420,55,butteraugli,30,4.534216411933,4.469377183900,0.985700015
